id;nombre_cliente;telefono;email;direccion_envio;fecha;estado;mp_payment_id;mp_status
2792;Cristian Muñoz;+57 318 319 0577;cristian.muñoz138@gmail.com;Av 98 #36-5, Laureles, Medellín;2022-04-26 19:44:00;pendiente;Sin procesar;Sin procesar
6083;Sebastián Rodríguez;+57 317 381 0979;sebastian.rodriguez317@gmail.com;Cl 19 #97-18, Copacabana, Medellín;2024-11-08 08:37:00;aprobado;91317912150;approved
1281;Alejandro Ruiz;+57 312 422 4043;alejandro.ruiz177@outlook.com;Cra 14 #69-40, El Poblado, Medellín;2022-03-14 11:19:00;pendiente;Sin procesar;Sin procesar
7781;Sebastián Rodríguez;+57 300 286 7202;sebastian.rodriguez798@gmail.com;Cra 77 #43-50, Aranjuez, Medellín;2024-11-03 22:51:00;aprobado;30278437699;approved
8909;Camila López;+57 314 005 7795;camila.lopez31@gmail.com;Cra 64 #32-9, La América, Medellín;2022-01-26 08:51:00;aprobado;92532898511;approved
568;Gabriela Pérez;+57 315 722 1138;gabriela.perez833@outlook.com;Transversal 6 #96-33, La Candelaria, Medellín;2022-04-06 18:24:00;pendiente;Sin procesar;pending
2159;Laura Gutiérrez;+57 302 521 6025;laura.gutierrez186@hotmail.com;Transversal 35 #97-6, Sabaneta, Medellín;2022-02-04 17:17:00;pendiente;Sin procesar;Sin procesar
6158;Diego Cardona;+57 314 032 6551;diego.cardona231@hotmail.com;Diagonal 53 #11-42, Doce de Octubre, Medellín;2023-07-09 19:35:00;aprobado;30088108531;approved
5884;Mariana Ramírez;+57 314 851 6021;mariana.ramirez109@gmail.com;Av 120 #69-38, Belén, Medellín;2022-12-16 20:27:00;rechazado;51674577454;rejected
6777;Felipe Ríos;+57 305 786 8623;felipe.rios475@outlook.com;Cra 117 #2-33, Bello, Medellín;2023-07-06 12:29:00;aprobado;78820990885;approved
9134;Felipe Ríos;+57 301 919 0749;felipe.rios867@hotmail.com;Cra 56 #39-3, El Poblado, Medellín;2024-04-06 17:47:00;pendiente;Sin procesar;Sin procesar
3234;Esteban Ramos;+57 317 534 8486;esteban.ramos277@outlook.com;Cra 65 #21-8, Aranjuez, Medellín;2024-12-16 14:20:00;rechazado;33328945774;rejected
9536;Sofía Torres;+57 315 897 9060;sofia.torres555@yahoo.com;Av 70 #11-36, Castilla, Medellín;2024-09-10 12:24:00;rechazado;14469473809;rejected
9659;Valentina García;+57 313 433 6113;valentina.garcia976@outlook.com;Cra 119 #13-34, Belén, Medellín;2023-10-14 09:42:00;rechazado;47341746538;rejected
5064;Lucía Castro;+57 302 034 0153;lucia.castro332@hotmail.com;Av 53 #53-2, Doce de Octubre, Medellín;2023-10-21 14:36:00;aprobado;88526534431;approved
7077;Natalia Vega;+57 312 201 0824;natalia.vega903@gmail.com;Cl 91 #99-35, Belén, Medellín;2024-11-04 10:58:00;aprobado;42867745168;approved
4735;Manuela Sánchez;+57 300 262 0858;manuela.sanchez909@gmail.com;Diagonal 34 #89-21, Sabaneta, Medellín;2024-08-15 11:50:00;aprobado;66662014868;approved
5644;Tomás Vargas;+57 312 004 1291;tomas.vargas791@hotmail.com;Transversal 90 #43-7, Copacabana, Medellín;2022-08-26 18:26:00;pendiente;Sin procesar;pending
9249;Diego Cardona;+57 300 461 0079;diego.cardona178@hotmail.com;Cra 34 #55-27, Laureles, Medellín;2022-04-21 09:08:00;aprobado;29423438084;approved
4237;Laura Gutiérrez;+57 305 604 2276;laura.gutierrez225@yahoo.com;Diagonal 106 #4-7, Caldas, Medellín;2022-06-30 13:15:00;aprobado;75996256779;approved
3359;Felipe Ríos;+57 316 472 4358;felipe.rios985@outlook.com;Cra 63 #53-35, Itagüí, Medellín;2022-01-12 13:48:00;aprobado;35566712202;approved
985;Laura Gutiérrez;+57 315 350 0618;laura.gutierrez311@outlook.com;Av 19 #17-16, La América, Medellín;2023-07-11 20:13:00;pendiente;Sin procesar;pending
6200;Tomás Vargas;+57 313 212 1564;tomas.vargas620@yahoo.com;Cl 46 #33-37, Itagüí, Medellín;2022-02-05 14:42:00;aprobado;52095102662;approved
1657;Paula Mendoza;+57 315 973 8818;paula.mendoza151@outlook.com;Cl 1 #86-28, Aranjuez, Medellín;2023-09-21 11:21:00;aprobado;82430328808;approved
3056;Sofía Torres;+57 304 016 0498;sofia.torres435@gmail.com;Cl 64 #19-7, Bello, Medellín;2024-02-28 08:03:00;aprobado;14995715549;approved
9090;Sara Álvarez;+57 311 016 2590;sara.alvarez740@yahoo.com;Cra 75 #83-19, Doce de Octubre, Medellín;2024-12-08 13:55:00;aprobado;13956800913;approved
7169;Paula Mendoza;+57 310 358 2107;paula.mendoza945@hotmail.com;Transversal 68 #87-29, Bello, Medellín;2022-08-01 15:08:00;pendiente;Sin procesar;pending
3715;Juan Pablo Gómez;+57 300 768 1024;juan.gomez561@gmail.com;Transversal 47 #46-30, Bello, Medellín;2022-03-06 08:10:00;pendiente;Sin procesar;Sin procesar
2565;Manuela Sánchez;+57 305 319 8392;manuela.sanchez296@yahoo.com;Transversal 9 #29-2, Laureles, Medellín;2023-10-09 22:06:00;aprobado;22066665812;approved
768;Laura Gutiérrez;+57 302 151 6758;laura.gutierrez398@yahoo.com;Diagonal 92 #32-15, Caldas, Medellín;2023-07-11 11:19:00;pendiente;Sin procesar;pending
4525;Valentina García;+57 320 764 2789;valentina.garcia807@outlook.com;Cra 41 #61-16, Copacabana, Medellín;2023-11-22 13:47:00;aprobado;83602063159;approved
7876;Salomé Jiménez;+57 313 370 3175;salome.jimenez315@hotmail.com;Transversal 3 #24-29, Buenos Aires, Medellín;2022-05-30 21:19:00;aprobado;73160405315;approved
8575;Diego Cardona;+57 311 932 0553;diego.cardona266@gmail.com;Av 101 #4-44, Bello, Medellín;2022-10-24 15:12:00;pendiente;Sin procesar;pending
7030;Natalia Vega;+57 305 053 5670;natalia.vega755@outlook.com;Transversal 77 #60-32, La América, Medellín;2023-07-12 12:10:00;aprobado;22242969113;approved
8030;Laura Gutiérrez;+57 311 917 1620;laura.gutierrez799@yahoo.com;Cl 79 #70-24, Envigado, Medellín;2023-08-15 12:53:00;aprobado;85493174799;approved
1697;Samuel Díaz;+57 318 690 3922;samuel.diaz31@hotmail.com;Diagonal 73 #71-1, Envigado, Medellín;2023-06-30 10:43:00;pendiente;Sin procesar;Sin procesar
4582;Alejandro Ruiz;+57 311 931 7294;alejandro.ruiz802@outlook.com;Diagonal 31 #72-1, Copacabana, Medellín;2023-01-04 17:02:00;aprobado;45756016756;approved
9012;Santiago Martínez;+57 310 193 9327;santiago.martinez718@hotmail.com;Diagonal 24 #70-6, Itagüí, Medellín;2022-08-30 21:24:00;pendiente;Sin procesar;Sin procesar
9228;Paula Mendoza;+57 318 602 6676;paula.mendoza662@yahoo.com;Cl 59 #22-36, Buenos Aires, Medellín;2023-12-30 11:37:00;pendiente;Sin procesar;Sin procesar
384;Esteban Ramos;+57 312 088 6406;esteban.ramos767@outlook.com;Av 97 #53-2, Itagüí, Medellín;2022-02-04 16:00:00;aprobado;92342070789;approved
6086;Santiago Martínez;+57 317 439 0448;santiago.martinez587@gmail.com;Transversal 29 #23-11, Guayabal, Medellín;2023-01-30 11:13:00;pendiente;Sin procesar;pending
3158;Esteban Ramos;+57 320 243 6296;esteban.ramos136@gmail.com;Transversal 4 #45-37, Copacabana, Medellín;2023-04-18 09:08:00;pendiente;Sin procesar;Sin procesar
7280;Camila López;+57 317 596 5999;camila.lopez138@gmail.com;Cra 19 #32-32, San Javier, Medellín;2023-10-02 09:30:00;pendiente;Sin procesar;Sin procesar
4168;Manuela Sánchez;+57 315 581 9204;manuela.sanchez791@outlook.com;Diagonal 6 #56-32, San Javier, Medellín;2023-02-11 11:56:00;aprobado;34728504812;approved
5805;Sara Álvarez;+57 301 590 2578;sara.alvarez682@yahoo.com;Diagonal 36 #8-34, La América, Medellín;2024-10-28 20:50:00;aprobado;81877312292;approved
2815;Manuela Sánchez;+57 317 567 2620;manuela.sanchez758@yahoo.com;Diagonal 62 #17-43, Girardota, Medellín;2022-12-11 13:19:00;pendiente;Sin procesar;Sin procesar
6420;Felipe Ríos;+57 302 822 2501;felipe.rios547@hotmail.com;Av 94 #85-41, San Javier, Medellín;2022-12-11 20:56:00;aprobado;33395640906;approved
4128;Juan Pablo Gómez;+57 320 201 2234;juan.gomez90@yahoo.com;Transversal 74 #23-39, Laureles, Medellín;2022-01-28 17:44:00;aprobado;33168853169;approved
3290;Sara Álvarez;+57 313 922 2471;sara.alvarez89@hotmail.com;Diagonal 110 #1-45, El Poblado, Medellín;2024-05-09 08:59:00;pendiente;Sin procesar;Sin procesar
4604;Daniel Reyes;+57 311 160 7626;daniel.reyes289@hotmail.com;Transversal 92 #46-1, Laureles, Medellín;2023-10-29 11:29:00;aprobado;45218238725;approved
2403;Alejandro Ruiz;+57 318 313 3610;alejandro.ruiz659@yahoo.com;Av 92 #12-28, Buenos Aires, Medellín;2022-09-10 11:45:00;pendiente;Sin procesar;Sin procesar
1906;Nicolás Moreno;+57 320 372 7768;nicolas.moreno371@outlook.com;Diagonal 115 #97-3, Castilla, Medellín;2023-03-03 20:16:00;pendiente;Sin procesar;pending
7022;Esteban Ramos;+57 317 175 5188;esteban.ramos452@gmail.com;Cra 107 #64-40, Caldas, Medellín;2023-01-22 10:19:00;rechazado;49379267014;rejected
4380;Juan Pablo Gómez;+57 301 723 4565;juan.gomez816@hotmail.com;Transversal 106 #50-37, Manrique, Medellín;2024-07-07 17:48:00;pendiente;Sin procesar;pending
6058;Nicolás Moreno;+57 316 362 6890;nicolas.moreno288@outlook.com;Cl 26 #67-28, Manrique, Medellín;2022-10-05 18:00:00;rechazado;55507841905;rejected
5128;Samuel Díaz;+57 312 421 6435;samuel.diaz799@gmail.com;Cra 75 #29-31, Copacabana, Medellín;2022-09-06 12:43:00;aprobado;48869071569;approved
1538;Daniel Reyes;+57 305 378 8443;daniel.reyes469@gmail.com;Diagonal 94 #49-6, Copacabana, Medellín;2024-07-13 21:41:00;aprobado;69607575930;approved
2153;Mariana Ramírez;+57 315 636 8154;mariana.ramirez904@gmail.com;Transversal 48 #67-48, Caldas, Medellín;2022-10-03 08:09:00;rechazado;34463180043;rejected
3462;Cristian Muñoz;+57 300 677 3067;cristian.muñoz718@gmail.com;Transversal 120 #18-12, Itagüí, Medellín;2024-11-05 14:56:00;aprobado;91223091007;approved
8253;Andrés Herrera;+57 317 760 5504;andres.herrera585@hotmail.com;Cl 107 #16-45, Doce de Octubre, Medellín;2022-01-05 12:41:00;aprobado;21874907422;approved
7255;Juan Pablo Gómez;+57 300 663 2016;juan.gomez782@hotmail.com;Transversal 120 #87-1, La Candelaria, Medellín;2023-01-28 20:37:00;rechazado;21234387554;rejected
2618;Andrés Herrera;+57 312 182 6533;andres.herrera475@gmail.com;Diagonal 95 #1-35, Castilla, Medellín;2023-09-23 17:16:00;rechazado;89049840039;rejected
9689;Tomás Vargas;+57 313 313 5490;tomas.vargas116@yahoo.com;Av 100 #73-40, Castilla, Medellín;2024-07-09 08:24:00;pendiente;Sin procesar;pending
3111;Esteban Ramos;+57 300 549 8243;esteban.ramos575@yahoo.com;Cl 104 #7-45, Sabaneta, Medellín;2022-04-06 15:46:00;aprobado;76203851186;approved
2558;Daniel Reyes;+57 311 407 0308;daniel.reyes645@gmail.com;Transversal 82 #9-30, Itagüí, Medellín;2024-04-03 10:33:00;pendiente;Sin procesar;Sin procesar
4850;Juan Pablo Gómez;+57 318 485 0072;juan.gomez529@yahoo.com;Transversal 24 #83-42, Doce de Octubre, Medellín;2023-07-19 09:04:00;pendiente;Sin procesar;pending
9828;Alejandro Ruiz;+57 320 612 7662;alejandro.ruiz16@gmail.com;Transversal 18 #3-16, Caldas, Medellín;2022-09-03 15:03:00;rechazado;37579184291;rejected
4413;Andrés Herrera;+57 304 596 2458;andres.herrera697@outlook.com;Cra 11 #23-1, Buenos Aires, Medellín;2022-10-20 12:10:00;rechazado;66757776460;rejected
6152;Isabella Hernández;+57 310 240 5536;isabella.hernandez262@gmail.com;Transversal 105 #57-24, Manrique, Medellín;2022-03-02 11:55:00;rechazado;85204966675;rejected
9339;Isabella Hernández;+57 312 738 5466;isabella.hernandez156@hotmail.com;Cl 30 #55-3, San Javier, Medellín;2024-05-04 20:29:00;pendiente;Sin procesar;Sin procesar
5086;Sara Álvarez;+57 314 722 0429;sara.alvarez538@outlook.com;Cl 22 #53-37, Caldas, Medellín;2022-09-21 08:24:00;pendiente;Sin procesar;Sin procesar
9326;Camila López;+57 314 623 5699;camila.lopez931@hotmail.com;Transversal 118 #95-39, Copacabana, Medellín;2023-05-23 11:20:00;rechazado;84731646026;rejected
3069;Manuela Sánchez;+57 310 604 1348;manuela.sanchez177@gmail.com;Transversal 111 #33-39, Aranjuez, Medellín;2022-07-15 13:12:00;aprobado;21164727027;approved
481;Isabella Hernández;+57 300 144 0762;isabella.hernandez861@gmail.com;Av 95 #84-43, Aranjuez, Medellín;2022-11-03 21:18:00;rechazado;49589836698;rejected
9420;Sebastián Rodríguez;+57 312 528 7209;sebastian.rodriguez628@outlook.com;Av 107 #86-25, Buenos Aires, Medellín;2022-11-24 19:50:00;pendiente;Sin procesar;Sin procesar
2480;Cristian Muñoz;+57 300 823 5309;cristian.muñoz955@outlook.com;Diagonal 55 #78-7, Caldas, Medellín;2023-06-19 16:57:00;pendiente;Sin procesar;pending
8933;Cristian Muñoz;+57 320 056 8201;cristian.muñoz486@yahoo.com;Cl 81 #1-29, Caldas, Medellín;2024-04-16 14:06:00;rechazado;55405839979;rejected
4758;Daniel Reyes;+57 318 043 4741;daniel.reyes728@hotmail.com;Av 29 #10-43, Robledo, Medellín;2024-09-14 18:39:00;pendiente;Sin procesar;Sin procesar
8125;Sebastián Rodríguez;+57 304 217 5036;sebastian.rodriguez89@hotmail.com;Cra 19 #89-22, Caldas, Medellín;2022-05-26 17:12:00;pendiente;Sin procesar;pending
3013;Sofía Torres;+57 317 444 7489;sofia.torres1@yahoo.com;Diagonal 56 #4-29, Copacabana, Medellín;2024-05-01 21:08:00;aprobado;78019142319;approved
9967;Alejandro Ruiz;+57 301 708 5173;alejandro.ruiz985@hotmail.com;Transversal 76 #45-6, Manrique, Medellín;2023-12-22 14:12:00;aprobado;91763461642;approved
8338;Laura Gutiérrez;+57 300 558 1157;laura.gutierrez267@yahoo.com;Transversal 51 #86-24, Aranjuez, Medellín;2022-08-28 22:25:00;pendiente;Sin procesar;Sin procesar
654;Sara Álvarez;+57 304 858 8640;sara.alvarez676@outlook.com;Transversal 70 #2-10, San Javier, Medellín;2023-10-21 10:38:00;aprobado;65410642259;approved
3386;Tomás Vargas;+57 318 335 6230;tomas.vargas955@hotmail.com;Transversal 60 #39-17, Laureles, Medellín;2024-10-27 22:32:00;aprobado;69444201115;approved
9915;Daniel Reyes;+57 313 709 2019;daniel.reyes717@gmail.com;Transversal 108 #93-45, Buenos Aires, Medellín;2023-04-01 09:05:00;pendiente;Sin procesar;pending
7707;Valentina García;+57 315 077 4544;valentina.garcia492@gmail.com;Transversal 87 #87-50, Sabaneta, Medellín;2023-07-02 09:28:00;aprobado;62782036172;approved
5554;Felipe Ríos;+57 316 394 6766;felipe.rios136@outlook.com;Cl 32 #42-45, Girardota, Medellín;2024-02-09 22:00:00;pendiente;Sin procesar;pending
8760;Valentina García;+57 305 025 7870;valentina.garcia222@outlook.com;Transversal 52 #7-22, El Poblado, Medellín;2024-03-16 11:02:00;pendiente;Sin procesar;Sin procesar
8078;Julián Ortiz;+57 320 454 4920;julian.ortiz327@yahoo.com;Transversal 78 #37-45, Buenos Aires, Medellín;2023-06-11 11:32:00;rechazado;83548547805;rejected
198;Santiago Martínez;+57 304 616 2486;santiago.martinez32@outlook.com;Cra 38 #58-41, Sabaneta, Medellín;2024-05-13 22:58:00;aprobado;27248740859;approved
5997;Sofía Torres;+57 313 501 5301;sofia.torres452@hotmail.com;Cra 55 #64-7, La América, Medellín;2024-05-16 08:22:00;aprobado;16752039105;approved
1230;Nicolás Moreno;+57 304 395 4794;nicolas.moreno58@outlook.com;Av 94 #96-24, Robledo, Medellín;2022-07-18 18:51:00;pendiente;Sin procesar;Sin procesar
2018;Sara Álvarez;+57 314 189 8664;sara.alvarez868@outlook.com;Transversal 28 #55-22, San Javier, Medellín;2022-09-10 16:15:00;pendiente;Sin procesar;Sin procesar
9168;María José Suárez;+57 312 680 5702;maria.suarez994@hotmail.com;Diagonal 109 #61-47, Belén, Medellín;2023-06-28 11:54:00;aprobado;99359847025;approved
9888;Sebastián Rodríguez;+57 310 673 3329;sebastian.rodriguez716@outlook.com;Cl 101 #88-9, Robledo, Medellín;2024-09-04 12:16:00;aprobado;53522498769;approved
7540;Samuel Díaz;+57 311 992 4277;samuel.diaz941@hotmail.com;Transversal 120 #91-11, Aranjuez, Medellín;2024-12-31 21:21:00;aprobado;27380590615;approved
5261;Valentina García;+57 318 154 5260;valentina.garcia937@outlook.com;Av 56 #73-45, Caldas, Medellín;2022-05-23 11:35:00;aprobado;10533937899;approved
4659;Valentina García;+57 304 322 6227;valentina.garcia461@outlook.com;Diagonal 28 #27-5, Castilla, Medellín;2024-02-11 19:02:00;aprobado;12053606263;approved
7117;Isabella Hernández;+57 312 582 6762;isabella.hernandez381@gmail.com;Diagonal 107 #21-1, El Poblado, Medellín;2023-05-17 19:25:00;rechazado;82176282258;rejected
6612;Andrés Herrera;+57 320 461 4974;andres.herrera323@outlook.com;Transversal 27 #14-34, Robledo, Medellín;2024-09-19 19:36:00;rechazado;44692112160;rejected
564;Esteban Ramos;+57 314 955 0493;esteban.ramos147@outlook.com;Diagonal 38 #28-9, Sabaneta, Medellín;2023-01-04 17:16:00;rechazado;27615504605;rejected
8744;Sebastián Rodríguez;+57 317 115 9485;sebastian.rodriguez234@yahoo.com;Cra 1 #90-5, Itagüí, Medellín;2024-07-11 14:47:00;pendiente;Sin procesar;pending
8701;Cristian Muñoz;+57 316 474 2256;cristian.muñoz733@outlook.com;Transversal 90 #63-5, Bello, Medellín;2024-10-23 16:09:00;pendiente;Sin procesar;pending
7915;Gabriela Pérez;+57 300 584 1680;gabriela.perez394@gmail.com;Cl 90 #93-17, Girardota, Medellín;2024-01-28 14:19:00;aprobado;94073788966;approved
6413;Juan Pablo Gómez;+57 300 586 7949;juan.gomez794@outlook.com;Cl 114 #87-35, Aranjuez, Medellín;2022-08-01 21:39:00;rechazado;36431938678;rejected
5874;Salomé Jiménez;+57 320 751 2476;salome.jimenez282@gmail.com;Cra 7 #50-34, Doce de Octubre, Medellín;2023-11-23 16:50:00;aprobado;82191342012;approved
5856;Julián Ortiz;+57 301 665 4512;julian.ortiz180@yahoo.com;Av 34 #9-50, Bello, Medellín;2024-08-25 22:18:00;pendiente;Sin procesar;pending
8672;Diego Cardona;+57 311 860 8357;diego.cardona889@gmail.com;Cra 58 #3-16, Castilla, Medellín;2023-02-02 08:56:00;aprobado;28329980534;approved
996;Cristian Muñoz;+57 302 050 8983;cristian.muñoz32@yahoo.com;Cra 28 #35-43, Girardota, Medellín;2022-01-25 17:49:00;pendiente;Sin procesar;pending
9435;Laura Gutiérrez;+57 320 724 5284;laura.gutierrez113@hotmail.com;Av 50 #79-18, Bello, Medellín;2022-01-27 12:20:00;aprobado;37762834784;approved
8064;Nicolás Moreno;+57 305 809 5739;nicolas.moreno258@gmail.com;Av 75 #81-49, Copacabana, Medellín;2022-03-04 10:42:00;aprobado;31479516974;approved
726;María José Suárez;+57 317 315 8925;maria.suarez534@yahoo.com;Transversal 108 #3-30, Robledo, Medellín;2023-10-02 10:02:00;aprobado;87723313207;approved
4681;Felipe Ríos;+57 313 675 9514;felipe.rios69@outlook.com;Av 117 #88-34, Itagüí, Medellín;2023-02-17 08:32:00;aprobado;95208281657;approved
6496;Lucía Castro;+57 316 841 9623;lucia.castro663@hotmail.com;Cl 115 #55-2, Guayabal, Medellín;2024-02-11 19:39:00;aprobado;70841417292;approved
8460;Alejandro Ruiz;+57 304 173 0662;alejandro.ruiz864@hotmail.com;Cra 48 #12-34, Belén, Medellín;2024-08-17 16:32:00;aprobado;88769209455;approved
8924;Camila López;+57 313 907 3781;camila.lopez362@gmail.com;Av 64 #78-4, Copacabana, Medellín;2023-12-09 13:32:00;rechazado;62259651374;rejected
9020;Laura Gutiérrez;+57 313 763 8020;laura.gutierrez702@outlook.com;Diagonal 11 #20-16, Girardota, Medellín;2024-03-28 18:06:00;aprobado;94472987654;approved
2162;Julián Ortiz;+57 304 729 8268;julian.ortiz622@hotmail.com;Cl 36 #91-33, Castilla, Medellín;2023-09-15 17:57:00;pendiente;Sin procesar;pending
843;Camila López;+57 315 123 5036;camila.lopez549@outlook.com;Cra 42 #81-49, San Javier, Medellín;2024-12-29 17:04:00;aprobado;98402364048;approved
7314;Gabriela Pérez;+57 313 023 4456;gabriela.perez525@yahoo.com;Av 53 #61-37, Buenos Aires, Medellín;2022-02-20 22:48:00;rechazado;69512032272;rejected
8808;Juan Pablo Gómez;+57 304 966 0734;juan.gomez299@outlook.com;Diagonal 91 #33-25, Itagüí, Medellín;2022-09-08 13:47:00;aprobado;50994472218;approved
4387;Paula Mendoza;+57 316 916 1705;paula.mendoza14@hotmail.com;Cl 10 #66-43, Envigado, Medellín;2024-08-04 17:35:00;pendiente;Sin procesar;Sin procesar
470;Samuel Díaz;+57 317 265 0996;samuel.diaz725@hotmail.com;Cra 72 #25-27, San Javier, Medellín;2024-07-15 15:07:00;rechazado;70086367772;rejected
5867;Juan Pablo Gómez;+57 314 017 7915;juan.gomez154@yahoo.com;Av 105 #52-8, Manrique, Medellín;2023-08-25 08:39:00;pendiente;Sin procesar;pending
7503;Samuel Díaz;+57 305 656 4260;samuel.diaz113@outlook.com;Cl 63 #97-9, San Javier, Medellín;2023-03-23 09:36:00;aprobado;64300609490;approved
9547;Natalia Vega;+57 317 227 7641;natalia.vega306@gmail.com;Cra 28 #71-21, Laureles, Medellín;2023-01-02 19:51:00;aprobado;20064289786;approved
4442;Felipe Ríos;+57 317 448 6722;felipe.rios547@hotmail.com;Transversal 1 #39-31, Aranjuez, Medellín;2023-04-24 09:16:00;aprobado;62724989886;approved
8120;Sara Álvarez;+57 315 661 8308;sara.alvarez824@yahoo.com;Transversal 7 #8-7, Copacabana, Medellín;2024-09-10 11:05:00;aprobado;88194734765;approved
4099;Camila López;+57 304 678 6210;camila.lopez498@gmail.com;Transversal 59 #13-3, Caldas, Medellín;2024-04-10 18:33:00;aprobado;50472527756;approved
867;Isabella Hernández;+57 311 802 6933;isabella.hernandez947@gmail.com;Av 34 #23-46, Robledo, Medellín;2022-01-26 14:02:00;aprobado;36563024908;approved
5493;Santiago Martínez;+57 315 505 2241;santiago.martinez99@yahoo.com;Cl 4 #52-27, La Candelaria, Medellín;2022-03-17 09:20:00;pendiente;Sin procesar;Sin procesar
313;Lucía Castro;+57 301 663 3822;lucia.castro139@hotmail.com;Av 5 #5-21, Aranjuez, Medellín;2022-09-25 10:42:00;aprobado;57447326377;approved
9793;Diego Cardona;+57 305 564 5234;diego.cardona191@outlook.com;Av 99 #39-40, Doce de Octubre, Medellín;2024-05-26 20:00:00;pendiente;Sin procesar;Sin procesar
4385;Sara Álvarez;+57 302 095 3677;sara.alvarez641@hotmail.com;Av 85 #74-36, Guayabal, Medellín;2022-12-30 17:30:00;aprobado;63069523777;approved
2910;Laura Gutiérrez;+57 311 655 9147;laura.gutierrez783@outlook.com;Cl 48 #32-41, Bello, Medellín;2022-05-05 17:58:00;aprobado;50443512788;approved
6054;Sebastián Rodríguez;+57 304 369 5247;sebastian.rodriguez797@yahoo.com;Diagonal 56 #93-21, Aranjuez, Medellín;2023-11-24 11:35:00;pendiente;Sin procesar;pending
9035;Ana Lucía Medina;+57 320 532 4367;ana.medina946@hotmail.com;Av 14 #44-31, Belén, Medellín;2022-11-17 18:29:00;aprobado;39853897307;approved
8952;Samuel Díaz;+57 317 161 5381;samuel.diaz104@outlook.com;Transversal 84 #26-45, Doce de Octubre, Medellín;2022-01-07 08:15:00;aprobado;75318804325;approved
2721;Isabella Hernández;+57 317 014 8967;isabella.hernandez982@gmail.com;Transversal 115 #18-25, Manrique, Medellín;2023-02-03 09:08:00;aprobado;52859675078;approved
4880;Salomé Jiménez;+57 317 762 5429;salome.jimenez852@hotmail.com;Diagonal 108 #90-19, Guayabal, Medellín;2024-04-10 11:58:00;aprobado;25452639161;approved
9645;Gabriela Pérez;+57 315 403 6948;gabriela.perez867@gmail.com;Cra 24 #83-27, San Javier, Medellín;2023-08-22 17:29:00;pendiente;Sin procesar;Sin procesar
541;Cristian Muñoz;+57 316 199 0342;cristian.muñoz125@hotmail.com;Av 65 #96-22, Buenos Aires, Medellín;2023-06-19 22:09:00;pendiente;Sin procesar;pending
7833;Lucía Castro;+57 314 179 1386;lucia.castro61@gmail.com;Av 101 #62-7, Belén, Medellín;2024-10-11 09:13:00;pendiente;Sin procesar;pending
266;Sara Álvarez;+57 302 470 2881;sara.alvarez297@gmail.com;Cra 17 #69-30, Buenos Aires, Medellín;2023-12-10 10:58:00;aprobado;95596276433;approved
8358;Sofía Torres;+57 310 764 6391;sofia.torres245@gmail.com;Cra 118 #82-32, Buenos Aires, Medellín;2022-08-16 18:24:00;rechazado;90670040284;rejected
1950;Tomás Vargas;+57 310 401 3153;tomas.vargas340@gmail.com;Diagonal 77 #85-28, Itagüí, Medellín;2024-03-06 09:26:00;pendiente;Sin procesar;Sin procesar
8141;Lucía Castro;+57 316 410 2547;lucia.castro738@gmail.com;Diagonal 75 #70-39, Caldas, Medellín;2023-07-20 16:33:00;pendiente;Sin procesar;Sin procesar
9796;Salomé Jiménez;+57 304 005 1956;salome.jimenez463@yahoo.com;Diagonal 27 #47-24, Bello, Medellín;2023-08-30 22:09:00;aprobado;97824585773;approved
6623;Felipe Ríos;+57 302 565 0460;felipe.rios488@gmail.com;Cra 11 #38-42, Manrique, Medellín;2022-08-16 21:14:00;pendiente;Sin procesar;Sin procesar
2950;Manuela Sánchez;+57 305 087 1006;manuela.sanchez419@gmail.com;Av 103 #98-7, La Candelaria, Medellín;2022-05-10 16:09:00;aprobado;67860564122;approved
1995;Mateo González;+57 310 223 2822;mateo.gonzalez180@hotmail.com;Av 2 #69-18, La Candelaria, Medellín;2023-11-01 21:09:00;pendiente;Sin procesar;Sin procesar
22;Esteban Ramos;+57 305 108 4791;esteban.ramos234@yahoo.com;Cra 91 #15-16, Guayabal, Medellín;2022-03-02 21:54:00;aprobado;53783927058;approved
2699;Ana Lucía Medina;+57 317 892 0641;ana.medina655@yahoo.com;Diagonal 72 #6-39, Doce de Octubre, Medellín;2024-12-09 11:01:00;rechazado;86994307784;rejected
9022;Tomás Vargas;+57 300 218 8930;tomas.vargas395@hotmail.com;Av 64 #72-42, Laureles, Medellín;2023-11-04 15:35:00;aprobado;30047337060;approved
7285;Sebastián Rodríguez;+57 305 369 9055;sebastian.rodriguez566@yahoo.com;Av 118 #64-24, Girardota, Medellín;2023-09-19 19:49:00;pendiente;Sin procesar;Sin procesar
6867;Mateo González;+57 314 690 4528;mateo.gonzalez623@outlook.com;Cra 49 #9-47, El Poblado, Medellín;2024-06-03 13:26:00;aprobado;41098109023;approved
709;Gabriela Pérez;+57 301 652 7613;gabriela.perez429@gmail.com;Av 76 #71-4, Sabaneta, Medellín;2024-03-01 11:40:00;aprobado;46558883019;approved
2634;Sofía Torres;+57 315 964 4477;sofia.torres881@hotmail.com;Av 103 #2-35, Buenos Aires, Medellín;2023-01-13 11:47:00;aprobado;48229306894;approved
523;Mateo González;+57 305 172 4155;mateo.gonzalez253@outlook.com;Transversal 14 #42-35, La América, Medellín;2023-08-10 15:18:00;pendiente;Sin procesar;Sin procesar
